Text-ID	Sentence-ID	Text
EL_143	13	At that time, the Prime Minister of Turkey was the current President R.
EL_143	14	Τ.
EL_143	15	Erdogan and commander of the Turkish ground forces, the current Defence Minister, H.
EL_143	16	Akar.
EL_143	17	(The then Turkish Defence attaché and the naval attaché at the exercise's observatory/Crete, 13/12/2013) The hypocritical ambiguous attitude of Ankara on the issue suggests that the Turkish side, although it was not opposed at the time (2013) to the activation of the Greek S-300, now clearly annoyed by the reversal of the air power in favour of our country, aims at stopping the procurement of the F-35 aircraft by Greece, as a counterbalance to the imposition of US sanctions and Turkey's withdrawal from the F-35 programme due to the procurement of the Russian S-400 system.
EL_143	18	Let Akar explain himself.
EL_143	19	The Turkish side and in particular the Turkish Defence Minister H. Akar, who uses aggressive hate rhetoric against our country, should explain to the Turkish public opinion and to NATO, the reason why he criticizes our country for the alleged activation of the Greek S-300 system, since during his leadership in the Turkish land army, the then Turkish Defence Attache and the Navy Attache were given approval to attend the activation exercise of the Greek S-300 system on the day of the distinguished visitors.
EL_143	20	Note: The photographic material of the presence of the two Turkish followers comes from a Turkish Think Tank that expresses the Eurasianists in Turkey who have been supporting Erdogan's government for the last 5 years.
EL_143	21	Lieutenant General (retired). Lazaros Kabouridis is a graduate of the National Defence School, holds an MBA from Nottinngham Trend University, a graduate of the Department of History & Ethnology of the Aristotle University of Thessaloniki, and a PhD candidate of Panteion University, while he was a member of the Greek Diplomatic Mission in Istanbul in 1995-1999, and a Defence Attaché at the Greek Embassy in Ankara in 2013-2017.
EL_144	1	Snabel - ECB: The first interest rate hike did not work
EL_144	2	"""This move was not enough to change the outlook for inflation, however, even a recession alone would not be enough to tame price pressures,"" Snabel stressed in an interview with Reuters news agency, adding:"
EL_144	3	"""In July we decided to raise interest rates by 50 basis points because we were concerned about the inflation outlook."
EL_144	4	"The concerns we had in July have not been alleviated... I don't think that this perspective has changed radically."""
EL_144	5	More aggressive movement in September.
EL_144	6	Analysts are betting on a 25-50 basis point rate hike in September, although Snabel's new statements leave open the possibility of an even more aggressive tightening of monetary policy.
EL_144	7	The problem is that at 8.9%, inflation is four times the ECB's 2% target and shows no signs of abating.
EL_144	8	"""I would not rule out that, in the short term, inflation is going to rise further,"" said Snabel, who is characterized for her generally conservative stance on monetary policy making."
EL_144	9	"""These inflationary pressures are likely to be with us for some time, they will not disappear quickly,"" he said: ""It will take time for inflation to return to 2%."""
EL_144	10	Although inflation is likely to slow down sharply in the coming years, Snabel admitted that the ECB's forecasts have been wrong in recent quarters, so more weight needs to be given to the actual evidence of price growth in order to make sound policy decisions.
EL_144	11	The risk of recession.
EL_144	12	The situation is further complicated for the ECB, as the interest rate hikes come just as a recession caused by rising oil prices seems a strong possibility for the eurozone.
EL_144	13	"Snabel acknowledged the risk of a recession: ""There is strong evidence that growth will slow down and I would not rule out that we are entering a technical recession, especially if energy supplies from Russia are further disrupted."""
EL_144	14	"""Downside risks to economic growth have also increased due to additional supply-side shocks caused by droughts or low water levels in major rivers,"" he stressed."
EL_144	15	"""It seems that, of the larger euro area countries, Germany is the most affected."""
EL_144	16	However, while a recession will reduce price pressures, it is not in itself sufficient to bring inflation back to the target.
EL_144	17	"""Even if we enter a recession, it is unlikely that inflationary pressures will abate on their own,"" Snabel said."
EL_144	18	"""The slowdown in growth then is probably not enough to moderate inflation."""
EL_144	19	The southern states.
EL_144	20	Another problem for the ECB is that interest rate hikes will disproportionately increase the cost of borrowing in the periphery of the bloc, putting more indebted states like Italy or Greece at greater risk.
EL_144	21	"Referring to the PEPP reinvestments, she stressed that ""it helps us to address the risks of fragmentation and the risks to the transmission mechanism associated with the pandemic""."
EL_144	22	He added, however, that the use of this instrument should be proportionate.
